DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(1.5m),Dir#1(1.5m),Speed#2(2.5m),Dir#2(2.5m),Speed#3(3.5m),Dir#3(3.5m),Speed#4(4.5m),Dir#4(4.5m),Speed#5(5.5m),Dir#5(5.5m),Speed#6(6.5m),Dir#6(6.5m),Speed#7(7.5m),Dir#7(7.5m),Speed#8(8.5m),Dir#8(8.5m),Speed#9(9.5m),Dir#9(9.5m),Speed#10(10.5m),Dir#10(10.5m),Speed#11(11.5m),Dir#11(11.5m),Speed#12(12.5m),Dir#12(12.5m),Speed#13(13.5m),Dir#13(13.5m),Speed#14(14.5m),Dir#14(14.5m),Speed#15(15.5m),Dir#15(15.5m),Speed#16(16.5m),Dir#16(16.5m),Speed#17(17.5m),Dir#17(17.5m),Speed#18(18.5m),Dir#18(18.5m),
7/8/2009 03:00:00, 11.6,117.0,  2.8, -0.1, 16.737, 28.86,  0.0,  0.0,  0.072, 264.45,  0.095, 218.19,  0.047, 167.74,  0.032, 286.19,  0.038, 315.00,  0.026, 110.56,  0.050, 180.00,  0.031, 253.30,  0.080, 185.00,  0.061, 153.85,  0.029,  75.96,  0.042,  65.90,  0.026,  20.56,  0.137, 249.44,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/8/2009 04:00:00, 11.6,117.0,  2.8, -0.1, 16.713, 28.86,  0.0,  0.0,  0.033, 248.84,  0.065, 355.60,  0.045, 308.66,  0.061, 248.90,  0.009, 270.00,  0.037, 270.00,  0.040, 216.87,  0.024, 279.46,  0.063, 229.50,  0.055, 254.20,  0.031, 187.35,  0.025,  85.43,  0.010, 180.00,  0.081, 249.78,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/8/2009 05:00:00, 11.6,117.0,  2.8, -0.1, 16.690, 28.86,  0.0,  0.0,  0.027,  90.00,  0.015, 270.00,  0.030, 178.09,  0.021, 292.83,  0.075, 260.79,  0.033, 180.00,  0.080,  90.00,  0.001,  90.00,  0.020, 149.53,  0.002, 243.43,  0.042, 321.77,  0.017, 203.63,  0.038, 150.07,  0.134, 268.72,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/8/2009 06:00:00, 11.6,117.1,  2.8, -0.1, 16.664, 28.84,  0.0,  0.0,  0.181, 244.43,  0.162, 234.54,  0.081, 210.36,  0.074, 219.51,  0.036, 268.41,  0.054, 185.29,  0.050, 256.24,  0.054, 202.78,  0.048, 136.68,  0.047, 227.56,  0.101, 196.10,  0.033, 195.71,  0.048, 174.05,  0.134, 247.64,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/8/2009 07:00:00, 11.6,117.0,  2.8, -0.1, 16.656, 28.86,  0.0,  0.0,  0.109, 212.67,  0.106, 288.78,  0.052, 148.47,  0.058, 206.57,  0.097, 232.54,  0.058, 237.68,  0.058, 178.03,  0.072, 151.65,  0.070,  75.17,  0.048, 169.16,  0.016, 198.43,  0.049, 197.70,  0.012, 109.98,  0.203, 253.98,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/8/2009 08:00:00, 11.6,117.0,  2.8, -0.1, 16.646, 28.86,  0.0,  0.0,  0.071,  46.15,  0.062,  15.82,  0.062, 306.50,  0.024, 272.39,  0.046, 201.57,  0.076, 225.54,  0.034, 235.84,  0.024, 247.75,  0.070, 331.98,  0.089, 124.94,  0.030,  72.76,  0.054, 218.99,  0.004, 296.57,  0.132, 275.67,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/8/2009 09:00:00, 11.6,116.9,  2.8, -0.1, 16.639, 28.88,  0.0,  0.0,  0.026, 180.00,  0.182,  54.83,  0.087,  22.17,  0.049,  96.98,  0.010, 156.04,  0.046,  74.74,  0.030,  95.71,  0.015, 180.00,  0.047,  91.22,  0.079,  61.16,  0.009,  83.66,  0.023,  34.38,  0.041,  21.54,  0.132, 274.33,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/8/2009 10:00:00, 11.6,117.0,  2.8, -0.1, 16.616, 28.90,  0.0,  0.0,  0.025, 276.84,  0.264, 252.59,  0.215, 263.34,  0.106, 254.13,  0.059,  19.98,  0.059, 336.04,  0.030,  90.00,  0.030, 132.27,  0.053, 149.59,  0.042, 223.09,  0.034, 153.43,  0.033, 254.29,  0.101, 179.43,  0.210, 237.82,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/8/2009 11:00:00, 11.6,117.0,  2.8, -0.1, 16.594, 28.93,  0.0,  0.0,  0.059,  74.32,  0.021, 340.71,  0.030,  64.29,  0.014, 184.09,  0.014, 315.00,  0.028, 340.91,  0.067, 279.46,  0.051, 347.59,  0.030, 315.00,  0.026,  83.42,  0.067,   4.27,  0.047, 309.81,  0.026, 130.36,  0.144, 313.59,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/8/2009 12:00:00, 11.6,116.9,  2.8,  0.0, 16.575, 28.93,  0.0,  0.0,  0.077, 166.50,  0.020, 270.00,  0.047, 252.72,  0.066,  99.61,  0.044,  72.80,  0.046,  37.12,  0.058, 206.57,  0.077, 156.41,  0.030, 250.35,  0.032,  91.79,  0.034, 150.46,  0.037,  40.60,  0.044, 135.00,  0.084, 276.87,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/8/2009 13:00:00, 11.6,117.0,  2.8,  0.0, 16.564, 28.93,  0.0,  0.0,  0.113, 144.76,  0.091, 145.27,  0.093,  87.54,  0.047, 315.00,  0.072,  23.72,  0.019, 188.97,  0.064,  62.24,  0.031,  30.65,  0.036,  88.41,  0.046, 111.57,  0.054, 284.04,  0.051, 349.80,  0.007, 105.95,  0.105, 318.87,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/8/2009 14:00:00, 11.6,117.1,  2.8,  0.0, 16.553, 28.94,  0.0,  0.0,  0.030, 252.76,  0.049,  93.50,  0.031, 328.39,  0.016, 201.80,  0.023, 129.81,  0.034,   5.04,  0.033, 133.78,  0.029, 139.18,  0.025, 208.61,  0.081, 135.00,  0.026, 171.25,  0.035, 191.63,  0.060, 205.71,  0.126, 325.68,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/8/2009 15:00:00, 11.6,117.0,  2.8,  0.0, 16.556, 28.95,  0.0,  0.0,  0.074,  98.57,  0.037,   0.00,  0.071,  49.57,  0.034, 153.43,  0.038, 231.34,  0.066,  30.82,  0.020,  45.00,  0.010, 150.95,  0.042,  34.44,  0.031,   7.35,  0.032,   0.00,  0.043,  41.19,  0.024, 292.25,  0.184, 271.56,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/8/2009 16:00:00, 11.6,117.1,  2.8,  0.0, 16.567, 28.95,  0.0,  0.0,  0.049, 134.17,  0.054,  29.88,  0.090,  22.28,  0.034,  58.17,  0.069,   5.79,  0.049,  75.68,  0.036, 326.31,  0.033, 344.29,  0.030,   0.00,  0.043,  13.39,  0.030, 285.42,  0.029, 194.04,  0.033,   0.00,  0.040, 271.43,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/8/2009 17:00:00, 11.6,117.0,  2.8,  0.0, 16.608, 28.87,  0.0,  0.0,  0.144, 359.20,  0.088,  11.18,  0.074,  51.58,  0.095, 123.35,  0.110, 141.99,  0.006, 189.46,  0.030,  19.65,  0.049,  32.38,  0.033, 217.57,  0.067,  45.60,  0.048,  45.00,  0.023, 167.20,  0.031, 301.61,  0.107, 322.59,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/8/2009 18:00:00, 11.6,117.1,  2.8,  0.0, 16.668, 28.82,  0.0,  0.0,  0.049,  39.21,  0.076,  93.76,  0.022,   2.60,  0.057, 268.99,  0.022, 288.43,  0.020, 351.47,  0.027, 111.80,  0.090, 113.70,  0.064,  97.24,  0.054,  36.03,  0.068, 340.23,  0.019, 161.57,  0.057,  96.01,  0.073, 285.19,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/8/2009 19:00:00, 11.6,117.2,  2.8,  0.0, 16.724, 28.81,  0.0,  0.0,  0.091, 108.63,  0.033, 336.57,  0.030, 350.54,  0.027, 349.51,  0.020,  90.00,  0.009, 144.46,  0.059,  63.87,  0.011, 174.81,  0.021, 180.00,  0.061,  82.41,  0.055, 115.64,  0.030, 203.96,  0.032, 174.64,  0.027, 167.01,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/8/2009 20:00:00, 11.6,117.1,  2.8,  0.0, 16.794, 28.79,  0.0,  0.0,  0.055,  50.86,  0.016, 214.70,  0.034, 137.39,  0.050, 243.95,  0.021, 163.30,  0.056, 212.55,  0.035, 198.43,  0.035,  55.41,  0.041,  88.60,  0.023, 109.98,  0.035, 283.24,  0.030, 302.62,  0.005, 191.31,  0.095, 277.87,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/8/2009 21:00:00, 11.6,117.1,  2.8,  0.1, 16.853, 28.79,  0.0,  0.0,  0.056, 297.47,  0.069,  15.04,  0.007, 236.31,  0.066, 191.31,  0.002, 296.57,  0.061, 295.30,  0.043,   1.33,  0.048, 267.61,  0.110, 222.80,  0.017, 169.99,  0.055, 168.49,  0.056, 197.78,  0.064, 222.46,  0.073, 264.52,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/8/2009 22:00:00, 11.6,117.0,  2.8,  0.1, 16.882, 28.82,  0.0,  0.0,  0.103, 257.05,  0.064, 305.43,  0.032, 143.84,  0.025, 255.96,  0.030, 342.76,  0.007, 195.95,  0.039, 106.56,  0.022,  65.77,  0.034,  93.37,  0.026, 274.40,  0.011,  41.19,  0.038, 132.88,  0.046, 121.61,  0.089, 251.77,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/8/2009 23:00:00, 11.6,117.2,  2.9,  0.0, 16.884, 28.83,  0.0,  0.0,  0.052, 219.52,  0.033, 160.46,  0.034,  22.75,  0.011, 296.57,  0.024, 335.56,  0.043, 219.29,  0.017, 342.65,  0.016, 259.38,  0.026, 164.36,  0.032,   0.00,  0.028, 313.53,  0.027, 164.93,  0.007, 254.05,  0.115, 267.51,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/9/2009 00:00:00, 11.6,117.1,  2.8,  0.1, 16.866, 28.81,  0.0,  0.0,  0.041, 225.00,  0.011, 221.19,  0.007, 180.00,  0.006, 308.66,  0.063, 166.18,  0.055, 155.30,  0.072, 228.96,  0.086, 193.39,  0.039, 230.19,  0.045, 187.59,  0.022, 159.15,  0.032,  88.21,  0.050,  40.97,  0.063, 296.57,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/9/2009 01:00:00, 11.6,116.9,  2.9,  0.1, 16.842, 28.79,  0.0,  0.0,  0.047, 251.57,  0.057, 237.99,  0.079, 174.22,  0.024, 262.87,  0.027, 201.80,  0.003, 180.00,  0.019, 341.57,  0.040, 180.00,  0.062, 224.34,  0.039, 295.91,  0.011, 311.19,  0.069, 177.51,  0.092, 152.88,  0.060, 241.31,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/9/2009 02:00:00, 11.6,116.9,  2.9,  0.1, 16.798, 28.82,  0.0,  0.0,  0.070, 258.53,  0.061, 228.99,  0.054, 157.22,  0.034,  22.75,  0.030, 126.87,  0.043, 162.41,  0.028, 167.47,  0.081, 197.99,  0.116, 195.47,  0.092, 186.27,  0.056, 166.46,  0.040, 196.14,  0.079, 144.29,  0.067, 249.15,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/9/2009 03:00:00, 11.6,117.0,  2.9,  0.1, 16.767, 28.82,  0.0,  0.0,  0.059, 257.37,  0.009, 310.60,  0.047, 198.43,  0.043, 180.00,  0.048, 265.24,  0.046, 118.81,  0.036, 164.05,  0.045, 203.70,  0.081, 166.48,  0.085, 157.95,  0.042, 174.56,  0.061, 146.31,  0.047, 160.02,  0.083, 241.28,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/9/2009 04:00:00, 11.6,117.0,  2.9,  0.1, 16.735, 28.81,  0.0,  0.0,  0.032, 236.31,  0.001, 270.00,  0.093, 200.19,  0.044, 226.85,  0.034, 173.29,  0.017,  90.00,  0.027, 236.89,  0.054, 157.22,  0.015, 270.00,  0.015, 118.30,  0.037, 214.99,  0.012, 114.44,  0.022, 339.15,  0.103, 245.92,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/9/2009 05:00:00, 11.5,117.0,  2.9,  0.1, 16.700, 28.80,  0.0,  0.0,  0.027, 318.01,  0.042, 268.64,  0.047, 192.26,  0.074, 222.27,  0.036, 159.08,  0.043, 224.06,  0.010, 258.69,  0.035, 203.63,  0.024,  33.02,  0.041, 207.82,  0.060, 175.24,  0.057, 127.87,  0.074, 117.26,  0.158, 249.27,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/9/2009 06:00:00, 11.5,117.0,  2.9,  0.1, 16.689, 28.79,  0.0,  0.0,  0.084, 126.73,  0.015, 336.80,  0.019, 222.88,  0.030,  72.76,  0.042, 170.31,  0.090, 161.16,  0.001, 180.00,  0.032, 200.14,  0.029, 141.95,  0.105, 209.00,  0.038, 244.80,  0.060, 148.71,  0.031, 119.05,  0.078, 272.94,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/9/2009 07:00:00, 11.5,117.0,  2.9,  0.1, 16.675, 28.81,  0.0,  0.0,  0.049, 309.21,  0.045, 300.53,  0.054, 244.86,  0.038, 312.88,  0.007, 243.43,  0.052, 275.49,  0.056, 163.50,  0.045, 150.57,  0.059, 156.93,  0.061, 243.85,  0.055, 235.44,  0.073, 232.19,  0.092, 141.15,  0.025, 258.23,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/9/2009 08:00:00, 11.5,116.9,  2.9,  0.1, 16.676, 28.81,  0.0,  0.0,  0.086, 275.97,  0.035,  33.23,  0.011, 100.30,  0.046, 209.90,  0.038, 178.49,  0.018, 141.84,  0.062,  55.54,  0.014, 294.78,  0.037,  17.45,  0.034, 166.37,  0.051, 166.50,  0.039,  98.75,  0.068, 124.85,  0.247, 261.15,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/9/2009 09:00:00, 11.5,116.9,  2.9,  0.1, 16.668, 28.84,  0.0,  0.0,  0.105, 358.91,  0.015, 121.61,  0.031, 315.00,  0.085,  18.43,  0.044, 307.65,  0.015,  15.95,  0.030,   0.00,  0.091, 177.48,  0.038, 237.99,  0.051, 177.75,  0.007, 146.31,  0.038, 153.43,  0.020, 210.47,  0.045, 259.70,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/9/2009 10:00:00, 11.5,117.0,  2.9,  0.1, 16.648, 28.86,  0.0,  0.0,  0.047,  50.19,  0.054, 355.76,  0.027, 105.07,  0.049, 150.83,  0.092,  72.35,  0.009,  18.43,  0.046, 142.88,  0.028, 182.05,  0.026, 215.54,  0.041, 219.09,  0.070,  59.04,  0.028, 212.01,  0.064, 180.00,  0.128, 303.57,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/9/2009 11:00:00, 11.5,116.9,  2.9,  0.1, 16.628, 28.89,  0.0,  0.0,  0.047, 311.53,  0.058, 115.68,  0.053, 146.61,  0.016,  97.13,  0.037, 336.19,  0.028,  57.99,  0.040, 312.95,  0.051, 323.81,  0.003, 161.57,  0.053,   2.16,  0.086, 304.61,  0.020, 339.78,  0.045,  50.36,  0.084, 312.59,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/9/2009 12:00:00, 11.5,116.9,  2.9,  0.1, 16.611, 28.85,  0.0,  0.0,  0.024, 270.00,  0.083,  71.13,  0.049,  78.23,  0.069, 349.18,  0.061, 354.38,  0.026, 278.75,  0.019, 327.99,  0.034,   1.68,  0.002, 296.57,  0.070,  64.54,  0.028, 220.60,  0.042, 206.57,  0.047, 135.00,  0.159, 306.80,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/9/2009 13:00:00, 11.5,117.0,  2.9,  0.1, 16.584, 28.85,  0.0,  0.0,  0.079,  97.31,  0.009, 206.57,  0.000,   0.00,  0.038, 201.80,  0.038,  96.01,  0.003, 341.57,  0.065,  19.00,  0.062,  16.97,  0.068,  24.30,  0.038,  35.36,  0.076,  16.05,  0.040,  90.00,  0.027,  61.56,  0.146, 344.05,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/9/2009 14:00:00, 11.5,117.0,  2.9,  0.1, 16.576, 28.87,  0.0,  0.0,  0.060,  35.54,  0.053,  47.29,  0.055, 136.47,  0.019, 288.43,  0.055,  80.54,  0.020,  95.71,  0.034, 299.54,  0.057, 351.87,  0.013,  51.34,  0.049, 348.23,  0.035,  23.63,  0.025,  43.36,  0.036,  99.46,  0.105, 310.36,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/9/2009 15:00:00, 11.5,117.0,  2.9,  0.1, 16.574, 28.88,  0.0,  0.0,  0.017, 186.71,  0.037, 288.92,  0.011, 326.31,  0.046, 252.35,  0.045,  10.30,  0.068, 344.74,  0.020, 174.29,  0.037, 124.99,  0.075, 225.00,  0.061, 337.67,  0.016, 333.43,  0.033, 215.13,  0.054, 234.83,  0.100, 306.07,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/9/2009 16:00:00, 11.5,117.0,  2.9,  0.1, 16.590, 28.88,  0.0,  0.0,  0.044,  87.40,  0.035, 345.17,  0.031,  29.05,  0.097,  85.29,  0.043, 144.46,  0.032, 169.05,  0.084, 207.79,  0.084, 195.85,  0.031,  45.00,  0.010, 293.96,  0.053, 163.61,  0.080, 207.53,  0.027, 175.76,  0.040, 184.29,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/9/2009 17:00:00, 11.5,117.0,  2.9,  0.1, 16.617, 28.87,  0.0,  0.0,  0.077, 188.24,  0.059,  93.88,  0.055,  90.00,  0.033, 176.53,  0.028, 136.47,  0.019, 143.75,  0.024, 270.00,  0.050, 260.73,  0.044, 125.84,  0.022, 339.15,  0.051, 128.66,  0.046, 101.31,  0.004,  33.69,  0.245, 264.85,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/9/2009 18:00:00, 11.5,117.0,  2.9,  0.1, 16.662, 28.85,  0.0,  0.0,  0.060,   2.86,  0.066,  96.05,  0.047,  94.86,  0.025, 158.63,  0.023,  28.81,  0.032, 294.15,  0.055,  27.95,  0.060,  99.62,  0.030, 174.29,  0.025, 189.09,  0.001,  90.00,  0.018,  49.40,  0.029, 220.82,  0.156, 240.80,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/9/2009 19:00:00, 11.5,117.0,  2.9,  0.1, 16.711, 28.82,  0.0,  0.0,  0.045, 249.15,  0.071, 274.03,  0.034, 312.61,  0.107,  17.42,  0.047, 309.81,  0.068, 217.87,  0.079, 154.41,  0.023, 223.26,  0.076, 282.20,  0.012, 311.63,  0.023, 295.46,  0.042, 173.21,  0.065, 204.59,  0.116, 214.51,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/9/2009 20:00:00, 11.5,117.0,  2.9,  0.1, 16.768, 28.79,  0.0,  0.0,  0.082,  97.73,  0.041,  92.79,  0.035, 355.10,  0.005,  78.69,  0.043,  73.69,  0.013, 116.57,  0.008,  82.87,  0.042, 296.57,  0.019, 270.00,  0.027,  58.67,  0.024,  38.29,  0.016, 111.80,  0.061, 221.01,  0.112, 279.21,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/9/2009 21:00:00, 11.5,116.9,  2.9,  0.1, 16.823, 28.78,  0.0,  0.0,  0.012,  70.02,  0.062, 359.08,  0.065, 359.12,  0.001, 270.00,  0.054, 277.39,  0.040, 277.13,  0.031, 199.03,  0.025,  94.57,  0.034, 198.97,  0.045,  18.03,  0.065, 355.60,  0.058, 341.88,  0.084, 289.52,  0.138, 247.35,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/9/2009 22:00:00, 11.5,116.9,  2.9,  0.1, 16.863, 28.77,  0.0,  0.0,  0.088,  14.51,  0.043, 358.67,  0.011, 190.30,  0.010, 216.87,  0.054,  88.94,  0.036,   9.73,  0.060,  96.65,  0.021,  43.03,  0.055, 146.02,  0.021,  39.09,  0.055,  24.70,  0.033,  62.65,  0.076,  73.23,  0.050, 180.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/9/2009 23:00:00, 11.5,117.1,  2.9,  0.1, 16.882, 28.76,  0.0,  0.0,  0.070, 270.00,  0.055, 258.49,  0.025, 180.00,  0.061, 131.01,  0.012, 109.98,  0.032, 270.00,  0.027, 116.57,  0.046, 167.47,  0.019,  98.97,  0.048, 119.74,  0.051,  56.93,  0.072, 117.28,  0.081,  99.23,  0.052, 113.63,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/10/2009 00:00:00, 11.5,117.1,  2.9,  0.1, 16.871, 28.76,  0.0,  0.0,  0.037, 223.92,  0.061, 239.68,  0.034, 144.46,  0.050, 262.03,  0.059, 185.81,  0.036, 141.84,  0.036, 237.65,  0.037, 321.58,  0.018, 273.18,  0.031,  78.69,  0.014,  68.96,  0.006,  51.34,  0.008, 194.04,  0.017, 342.65,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/10/2009 01:00:00, 11.5,116.9,  2.9,  0.1, 16.848, 28.74,  0.0,  0.0,  0.054, 226.51,  0.070, 278.25,  0.026, 290.56,  0.047, 256.55,  0.067, 143.47,  0.035, 160.02,  0.036, 160.56,  0.027, 228.01,  0.034, 151.93,  0.068,  79.02,  0.067,  90.00,  0.040, 119.74,  0.052,   7.67,  0.011, 280.30,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/10/2009 02:00:00, 11.5,117.1,  2.9,  0.1, 16.821, 28.76,  0.0,  0.0,  0.109, 106.45,  0.047, 256.55,  0.025, 146.31,  0.098, 127.10,  0.057, 169.88,  0.090, 183.81,  0.055, 256.22,  0.116, 171.10,  0.065, 135.00,  0.049, 119.17,  0.042, 130.16,  0.044, 133.15,  0.061, 141.63,  0.080, 282.30,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/10/2009 03:00:00, 11.5,117.1,  2.9,  0.1, 16.782, 28.73,  0.0,  0.0,  0.019, 214.51,  0.012, 221.63,  0.060, 193.57,  0.046, 152.88,  0.029,  82.15,  0.062, 176.31,  0.062, 253.03,  0.106, 220.01,  0.007, 171.87,  0.051, 194.86,  0.008, 262.87,  0.036, 200.92,  0.061, 178.12,  0.086, 265.35,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/10/2009 04:00:00, 11.5,117.0,  3.0,  0.1, 16.747, 28.72,  0.0,  0.0,  0.056, 235.18,  0.064, 180.00,  0.060, 141.04,  0.053, 209.48,  0.038, 221.76,  0.106, 252.42,  0.013, 315.00,  0.024, 123.02,  0.019, 235.49,  0.006, 180.00,  0.042, 141.77,  0.014,  77.91,  0.019, 270.00,  0.120, 263.29,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/10/2009 05:00:00, 11.5,116.9,  2.9,  0.1, 16.718, 28.71,  0.0,  0.0,  0.038,  66.80,  0.022, 333.43,  0.008,  66.80,  0.051,  30.58,  0.074, 226.64,  0.075, 204.51,  0.010, 168.69,  0.011, 135.00,  0.015, 132.27,  0.054, 106.09,  0.025, 165.96,  0.034, 315.00,  0.035,  78.37,  0.020,  92.86,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/10/2009 06:00:00, 11.5,117.1,  3.0,  0.1, 16.710, 28.71,  0.0,  0.0,  0.067, 263.19,  0.042, 137.91,  0.010,   5.71,  0.056, 280.30,  0.013, 171.25,  0.027, 190.49,  0.040, 154.72,  0.055, 201.41,  0.008, 209.74,  0.065, 176.48,  0.064, 194.47,  0.017,  23.63,  0.030,  23.96,  0.129, 288.58,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/10/2009 07:00:00, 11.5,117.0,  2.9,  0.1, 16.688, 28.72,  0.0,  0.0,  0.060, 130.29,  0.114, 207.69,  0.122, 234.35,  0.021,  31.43,  0.017, 193.24,  0.055, 167.47,  0.043, 125.54,  0.029,  53.53,  0.058, 146.31,  0.115, 173.49,  0.075, 227.16,  0.046, 317.64,  0.049, 275.83,  0.228, 278.84,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/10/2009 08:00:00, 11.5,117.0,  2.9,  0.1, 16.688, 28.72,  0.0,  0.0,  0.072, 290.19,  0.095, 270.00,  0.031, 110.77,  0.058,  51.95,  0.013, 278.75,  0.060, 183.81,  0.084, 133.56,  0.010, 286.70,  0.014, 126.03,  0.034, 251.03,  0.091, 205.44,  0.031, 119.05,  0.086,  45.94,  0.082, 281.31,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/10/2009 09:00:00, 11.5,116.9,  2.9,  0.2, 16.699, 28.75,  0.0,  0.0,  0.053, 282.99,  0.058, 210.11,  0.039, 293.96,  0.019, 242.10,  0.006, 260.54,  0.124, 132.71,  0.064, 170.98,  0.096, 172.21,  0.034, 281.98,  0.005, 101.31,  0.021, 357.27,  0.026,  40.36,  0.049,  20.28,  0.199, 274.62,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/10/2009 10:00:00, 11.5,117.1,  3.0,  0.1, 16.688, 28.78,  0.0,  0.0,  0.034, 351.63,  0.041, 119.05,  0.027, 293.75,  0.076, 324.64,  0.028,  12.53,  0.064,  83.76,  0.023, 138.58,  0.110,  36.14,  0.040, 118.50,  0.068, 200.56,  0.036, 159.08,  0.023, 329.04,  0.091, 244.00,  0.234, 275.15,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/10/2009 11:00:00, 11.5,117.1,  2.9,  0.2, 16.666, 28.84,  0.0,  0.0,  0.051, 356.63,  0.067,  90.00,  0.038, 341.57,  0.027, 105.07,  0.056, 227.17,  0.013, 228.01,  0.038, 237.99,  0.023, 309.81,  0.059, 344.32,  0.006, 270.00,  0.063, 321.48,  0.068,   5.88,  0.018, 279.46,  0.162, 284.64,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
7/10/2009 12:00:00, 11.5,117.1,  3.0,  0.2, 16.655, 28.82,  0.0,  0.0,  0.014,  65.22,  0.051,  75.14,  0.103,  48.14,  0.055,  53.13,  0.073, 292.68,  0.044,  46.85,  0.075,  83.07,  0.046,  27.12,  0.049,   1.17,  0.024, 345.38,  0.008,   7.13,  0.060,  89.05,  0.030,  60.02,  0.110, 287.45,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
