DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(2.0m),Dir#1(2.0m),Speed#2(3.5m),Dir#2(3.5m),Speed#3(5.0m),Dir#3(5.0m),Speed#4(6.5m),Dir#4(6.5m),Speed#5(8.0m),Dir#5(8.0m),Speed#6(9.5m),Dir#6(9.5m),Speed#7(11.0m),Dir#7(11.0m),Speed#8(12.5m),Dir#8(12.5m),Speed#9(14.0m),Dir#9(14.0m),Speed#10(15.5m),Dir#10(15.5m),Speed#11(17.0m),Dir#11(17.0m),Speed#12(18.5m),Dir#12(18.5m),Speed#13(20.0m),Dir#13(20.0m),
5/1/2007 19:00:00, 11.5,142.6,  4.2, -6.6, 16.783, 27.63,  0.0,  0.0,  0.066, 175.67,  0.063, 184.54,  0.055, 242.05,  0.087, 210.96,  0.075, 186.09,  0.077, 179.26,  0.064, 206.16,  0.060, 211.29,  0.066, 237.99,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/1/2007 20:00:00, 11.5,142.7,  4.2, -6.6, 16.812, 27.64,  0.0,  0.0,  0.021, 154.65,  0.001,   0.00,  0.056, 285.52,  0.069, 242.32,  0.047, 257.74,  0.025, 228.18,  0.027, 270.00,  0.041, 240.95,  0.084, 270.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/1/2007 21:00:00, 11.5,142.6,  4.2, -6.6, 16.837, 27.66,  0.0,  0.0,  0.013, 153.43,  0.017,  20.56,  0.037,  77.47,  0.011, 111.80,  0.011,  95.19,  0.040, 143.13,  0.007,  56.31,  0.021, 209.05,  0.026, 184.40,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/1/2007 22:00:00, 11.5,142.7,  4.2, -6.6, 16.840, 27.65,  0.0,  0.0,  0.023, 109.98,  0.047,  97.28,  0.051,  66.95,  0.017,  49.76,  0.008, 180.00,  0.035, 256.76,  0.027, 171.57,  0.022, 210.07,  0.069, 273.32,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/1/2007 23:00:00, 11.5,142.6,  4.2, -6.5, 16.811, 27.65,  0.0,  0.0,  0.038,  98.97,  0.034,  37.87,  0.021,  52.59,  0.045,  56.66,  0.026,   4.40,  0.034, 354.96,  0.052,  69.83,  0.015, 216.87,  0.068, 249.44,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/2/2007 00:00:00, 11.5,142.7,  4.2, -6.6, 16.796, 27.63,  0.0,  0.0,  0.035,  62.70,  0.026,  90.00,  0.079,  84.94,  0.036, 109.44,  0.041, 107.10,  0.023, 135.00,  0.037, 147.17,  0.004,  90.00,  0.043, 232.59,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/2/2007 01:00:00, 11.5,142.7,  4.2, -6.6, 16.760, 27.58,  0.0,  0.0,  0.030,  90.00,  0.012,  55.01,  0.012, 189.46,  0.045, 337.96,  0.011, 349.70,  0.023,  90.00,  0.024, 170.54,  0.034, 197.35,  0.040, 194.38,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/2/2007 02:00:00, 11.5,142.7,  4.2, -6.5, 16.716, 27.57,  0.0,  0.0,  0.032, 226.27,  0.037, 183.09,  0.053, 309.67,  0.018, 225.00,  0.053, 227.29,  0.057, 222.14,  0.030, 207.41,  0.022, 283.39,  0.019,  55.49,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/2/2007 03:00:00, 11.5,142.6,  4.2, -6.5, 16.700, 27.57,  0.0,  0.0,  0.045, 347.20,  0.018, 282.53,  0.060, 283.57,  0.020, 267.14,  0.011, 285.26,  0.025, 191.77,  0.033, 232.43,  0.009,  83.66,  0.031, 206.57,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/2/2007 04:00:00, 11.5,142.7,  4.2, -6.6, 16.675, 27.56,  0.0,  0.0,  0.018, 128.16,  0.039, 191.89,  0.028, 207.47,  0.048, 214.02,  0.056, 227.17,  0.020, 315.00,  0.018, 263.66,  0.043, 241.07,  0.040, 218.88,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/2/2007 05:00:00, 11.5,142.7,  4.2, -6.6, 16.671, 27.56,  0.0,  0.0,  0.002, 206.57,  0.055, 182.08,  0.002, 180.00,  0.025, 168.69,  0.017, 156.37,  0.021, 177.27,  0.065, 156.57,  0.021, 169.22,  0.071, 256.94,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/2/2007 06:00:00, 11.5,142.6,  4.2, -6.6, 16.672, 27.55,  0.0,  0.0,  0.021, 305.22,  0.016, 145.30,  0.016,  75.96,  0.019, 198.43,  0.034, 241.93,  0.027, 254.93,  0.040, 206.57,  0.034, 211.83,  0.044, 260.75,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/2/2007 07:00:00, 11.5,142.6,  4.2, -6.5, 16.678, 27.54,  0.0,  0.0,  0.056, 224.27,  0.002, 296.57,  0.050, 178.85,  0.026, 175.60,  0.028, 219.29,  0.018, 213.69,  0.024, 284.62,  0.021, 100.78,  0.065, 294.59,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/2/2007 08:00:00, 11.5,142.7,  4.2, -6.6, 16.676, 27.54,  0.0,  0.0,  0.040,   8.53,  0.046, 227.64,  0.017, 225.00,  0.027, 285.07,  0.045, 316.79,  0.063, 260.84,  0.038, 240.07,  0.013, 225.00,  0.070, 351.75,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/2/2007 09:00:00, 11.5,142.7,  4.2, -6.6, 16.682, 27.55,  0.0,  0.0,  0.028, 325.18,  0.048, 257.99,  0.038, 140.39,  0.034, 161.03,  0.033, 180.00,  0.016, 270.00,  0.029,  90.00,  0.014,  33.69,  0.106,   2.70,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/2/2007 10:00:00, 11.5,142.7,  4.2, -6.6, 16.657, 27.57,  0.0,  0.0,  0.028,  14.53,  0.015,  31.61,  0.016, 165.07,  0.024, 240.26,  0.019, 171.03,  0.013,  85.60,  0.032, 150.26,  0.020,  66.04,  0.076,   6.01,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/2/2007 11:00:00, 11.5,142.7,  4.2, -6.5, 16.635, 27.58,  0.0,  0.0,  0.012, 255.96,  0.005,  36.87,  0.021,   0.00,  0.021, 140.91,  0.034,  29.54,  0.030,   3.81,  0.041, 150.95,  0.028, 165.47,  0.109, 358.95,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/2/2007 12:00:00, 11.5,142.7,  4.1, -6.5, 16.613, 27.58,  0.0,  0.0,  0.052, 263.42,  0.032, 241.82,  0.004, 194.04,  0.025, 196.26,  0.065, 235.08,  0.034, 181.68,  0.048, 249.30,  0.023, 142.13,  0.120,  15.42,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/2/2007 13:00:00, 11.5,142.8,  4.2, -6.6, 16.599, 27.61,  0.0,  0.0,  0.028, 205.64,  0.052, 237.53,  0.046, 218.85,  0.028, 188.13,  0.011, 349.70,  0.056, 282.31,  0.022, 262.23,  0.033, 282.34,  0.134, 353.14,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/2/2007 14:00:00, 11.5,142.7,  4.2, -6.5, 16.588, 27.61,  0.0,  0.0,  0.040, 231.12,  0.033, 231.07,  0.039, 300.47,  0.029, 213.69,  0.045, 213.34,  0.041, 217.15,  0.045, 219.64,  0.006, 270.00,  0.068,   6.71,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/2/2007 15:00:00, 11.5,142.7,  4.2, -6.5, 16.593, 27.61,  0.0,  0.0,  0.055, 148.32,  0.003, 198.43,  0.053, 207.05,  0.065, 189.75,  0.017, 270.00,  0.022, 136.85,  0.034, 144.46,  0.030, 246.04,  0.155,   5.93,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/2/2007 16:00:00, 11.5,142.7,  4.1, -6.5, 16.615, 27.62,  0.0,  0.0,  0.044, 194.35,  0.074, 205.53,  0.019, 154.80,  0.060, 164.58,  0.074, 210.03,  0.038, 178.49,  0.044, 201.32,  0.049, 258.23,  0.122, 326.70,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/2/2007 17:00:00, 11.5,142.7,  4.1, -6.5, 16.659, 27.60,  0.0,  0.0,  0.093, 202.71,  0.038, 221.76,  0.049, 188.30,  0.057, 175.99,  0.071, 216.38,  0.082, 220.53,  0.054, 243.43,  0.037, 299.36,  0.110, 354.24,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/2/2007 18:00:00, 11.5,142.7,  4.1, -6.5, 16.716, 27.58,  0.0,  0.0,  0.061, 195.17,  0.015, 203.20,  0.064, 252.70,  0.036, 260.54,  0.043, 205.97,  0.073, 228.89,  0.075, 186.09,  0.032, 194.47,  0.086,   2.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/2/2007 19:00:00, 11.5,142.7,  4.1, -6.5, 16.770, 27.58,  0.0,  0.0,  0.029, 159.68,  0.017, 176.63,  0.040, 202.07,  0.054, 176.82,  0.046, 241.19,  0.007, 153.43,  0.030, 180.00,  0.043, 134.06,  0.064,  20.14,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/2/2007 20:00:00, 11.5,142.7,  4.1, -6.5, 16.833, 27.59,  0.0,  0.0,  0.042, 333.43,  0.040, 290.22,  0.014,  94.09,  0.004, 123.69,  0.032, 114.15,  0.031, 202.48,  0.047, 223.26,  0.050, 202.44,  0.080, 257.01,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/2/2007 21:00:00, 11.5,142.7,  4.1, -6.5, 16.866, 27.60,  0.0,  0.0,  0.032,   8.88,  0.016, 232.43,  0.007, 351.87,  0.028, 307.69,  0.024, 165.38,  0.021, 232.59,  0.008, 194.04,  0.016, 315.00,  0.037,   1.55,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/2/2007 22:00:00, 11.5,142.7,  4.2, -6.6, 16.881, 27.61,  0.0,  0.0,  0.025,  78.69,  0.026, 272.20,  0.029, 308.05,  0.014, 225.00,  0.024, 202.25,  0.033, 100.62,  0.032, 299.74,  0.028,  71.57,  0.031, 193.13,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/2/2007 23:00:00, 11.5,142.7,  4.1, -6.5, 16.876, 27.61,  0.0,  0.0,  0.017, 259.99,  0.011, 185.19,  0.040, 102.99,  0.017, 259.99,  0.031, 231.63,  0.028, 222.14,  0.006, 260.54,  0.043, 113.03,  0.005, 180.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/3/2007 00:00:00, 11.5,142.7,  4.1, -6.5, 16.859, 27.58,  0.0,  0.0,  0.016, 201.80,  0.005, 126.87,  0.013, 237.53,  0.008, 219.81,  0.037, 227.20,  0.034, 216.53,  0.031, 231.63,  0.029, 287.82,  0.041,  30.96,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/3/2007 01:00:00, 11.5,142.7,  4.1, -6.5, 16.823, 27.56,  0.0,  0.0,  0.027, 272.12,  0.024, 216.38,  0.051, 245.92,  0.100, 263.66,  0.054, 253.91,  0.044, 256.91,  0.053, 248.81,  0.030, 258.31,  0.044,  13.09,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/3/2007 02:00:00, 11.5,142.7,  4.1, -6.5, 16.792, 27.55,  0.0,  0.0,  0.059, 317.07,  0.047, 312.44,  0.018, 128.16,  0.010,  78.69,  0.015, 180.00,  0.018, 173.66,  0.014, 184.09,  0.011,  26.57,  0.088,  27.15,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/3/2007 03:00:00, 11.5,142.7,  4.1, -6.5, 16.752, 27.55,  0.0,  0.0,  0.056, 270.00,  0.054, 253.91,  0.059, 190.74,  0.039, 216.57,  0.023, 223.26,  0.027, 311.99,  0.029, 192.09,  0.040, 226.01,  0.009, 229.40,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/3/2007 04:00:00, 11.5,142.7,  4.1, -6.5, 16.719, 27.52,  0.0,  0.0,  0.009, 282.53,  0.002,  90.00,  0.030, 230.44,  0.027, 287.10,  0.036, 268.41,  0.045, 242.30,  0.031, 168.69,  0.028, 199.09,  0.058, 245.64,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/3/2007 05:00:00, 11.5,142.7,  4.1, -6.5, 16.705, 27.49,  0.0,  0.0,  0.048, 215.68,  0.025, 243.43,  0.030, 344.58,  0.040,  42.95,  0.004, 165.96,  0.015, 164.05,  0.051, 157.99,  0.054, 153.43,  0.055, 250.91,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/3/2007 06:00:00, 11.5,142.7,  4.1, -6.5, 16.682, 27.49,  0.0,  0.0,  0.037,  74.48,  0.019,  81.03,  0.005, 126.87,  0.044, 226.85,  0.031, 196.70,  0.044, 189.25,  0.039, 209.20,  0.052, 184.40,  0.058, 327.68,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/3/2007 07:00:00, 11.5,142.7,  4.1, -6.6, 16.681, 27.49,  0.0,  0.0,  0.039, 197.97,  0.036, 202.99,  0.026, 180.00,  0.021, 135.00,  0.051, 297.07,  0.046, 227.64,  0.037, 247.62,  0.015, 285.95,  0.085, 217.82,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/3/2007 08:00:00, 11.5,142.8,  4.1, -6.5, 16.682, 27.51,  0.0,  0.0,  0.045, 178.73,  0.039, 196.56,  0.017, 241.93,  0.036, 238.50,  0.022, 180.00,  0.033, 203.43,  0.032,   0.00,  0.017, 215.54,  0.015, 250.35,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/3/2007 09:00:00, 11.5,142.7,  4.1, -6.5, 16.677, 27.50,  0.0,  0.0,  0.030,  70.35,  0.023, 142.13,  0.023, 347.20,  0.004, 165.96,  0.031, 141.63,  0.032, 313.73,  0.035, 338.50,  0.045,  67.96,  0.138,  31.39,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/3/2007 10:00:00, 11.5,142.8,  4.1, -6.5, 16.652, 27.52,  0.0,  0.0,  0.061,  58.39,  0.010,   0.00,  0.039,  95.86,  0.030,  86.19,  0.048,  88.81,  0.013, 270.00,  0.028, 102.53,  0.009, 130.60,  0.149, 351.11,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/3/2007 11:00:00, 11.5,142.7,  4.1, -6.5, 16.629, 27.52,  0.0,  0.0,  0.064, 126.16,  0.039,  90.00,  0.043, 189.46,  0.012, 180.00,  0.022, 125.84,  0.030, 136.33,  0.037, 102.53,  0.031,  70.97,  0.111,   0.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/3/2007 12:00:00, 11.5,142.7,  4.1, -6.5, 16.598, 27.53,  0.0,  0.0,  0.018,  56.31,  0.035, 223.83,  0.024,  73.07,  0.024,  94.76,  0.042, 137.91,  0.038, 138.24,  0.019, 168.11,  0.036, 167.12,  0.104, 333.68,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/3/2007 13:00:00, 11.5,142.7,  4.1, -6.5, 16.571, 27.55,  0.0,  0.0,  0.025, 274.57,  0.014, 180.00,  0.034, 151.93,  0.014, 201.04,  0.031, 191.31,  0.022, 236.31,  0.026, 270.00,  0.028, 302.01,  0.091,   5.65,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/3/2007 14:00:00, 11.5,142.7,  4.1, -6.5, 16.562, 27.55,  0.0,  0.0,  0.019, 308.66,  0.034, 190.30,  0.016, 341.57,  0.008,  39.81,  0.048,  84.05,  0.034, 103.63,  0.015, 203.20,  0.019, 288.43,  0.189, 354.53,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/3/2007 15:00:00, 11.5,142.7,  4.1, -6.5, 16.568, 27.57,  0.0,  0.0,  0.023, 182.49,  0.043, 295.97,  0.043, 173.37,  0.036, 172.09,  0.018, 183.18,  0.020, 302.91,  0.004, 123.69,  0.012, 180.00,  0.116, 279.95,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/3/2007 16:00:00, 11.5,142.8,  4.1, -6.5, 16.597, 27.57,  0.0,  0.0,  0.057, 178.99,  0.035, 193.24,  0.016, 108.43,  0.030, 209.98,  0.041,  98.33,  0.014,  90.00,  0.043, 149.26,  0.038, 132.88,  0.065,  45.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/3/2007 17:00:00, 11.5,142.7,  4.1, -6.5, 16.611, 27.57,  0.0,  0.0,  0.027, 195.07,  0.035, 271.64,  0.006,  90.00,  0.016, 232.43,  0.034, 181.68,  0.002, 206.57,  0.036, 313.88,  0.035, 288.43,  0.141, 266.75,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/3/2007 18:00:00, 11.5,142.7,  4.1, -6.5, 16.678, 27.55,  0.0,  0.0,  0.052, 235.10,  0.060, 216.87,  0.077, 215.97,  0.045, 222.27,  0.038, 228.24,  0.038, 234.64,  0.085, 249.21,  0.070, 246.37,  0.046, 290.41,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/3/2007 19:00:00, 11.5,142.7,  4.1, -6.5, 16.724, 27.54,  0.0,  0.0,  0.027, 192.99,  0.084, 222.09,  0.032, 200.14,  0.051, 165.14,  0.034, 195.26,  0.047, 205.46,  0.041, 164.62,  0.057, 216.47,  0.071, 256.16,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/3/2007 20:00:00, 11.5,142.7,  4.1, -6.5, 16.786, 27.55,  0.0,  0.0,  0.022, 256.61,  0.047, 329.04,  0.072, 184.76,  0.025, 263.16,  0.021, 177.27,  0.029, 255.96,  0.059, 266.12,  0.013, 175.60,  0.100, 276.91,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/3/2007 21:00:00, 11.5,142.7,  4.1, -6.5, 16.836, 27.57,  0.0,  0.0,  0.045, 304.05,  0.028, 250.91,  0.027, 182.12,  0.028, 140.71,  0.056, 199.72,  0.058, 206.57,  0.060, 222.98,  0.050, 251.20,  0.106, 291.50,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/3/2007 22:00:00, 11.5,142.7,  4.1, -6.5, 16.866, 27.58,  0.0,  0.0,  0.060,  66.43,  0.023, 223.26,  0.019, 158.75,  0.028, 177.95,  0.013, 302.47,  0.045,  51.34,  0.042,  72.00,  0.040, 116.57,  0.039, 255.26,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/3/2007 23:00:00, 11.5,142.7,  4.1, -6.5, 16.879, 27.60,  0.0,  0.0,  0.028, 104.53,  0.022,  63.43,  0.038,  79.29,  0.053,  47.29,  0.031, 337.52,  0.025, 293.50,  0.012, 289.98,  0.030, 306.87,  0.035, 293.63,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/4/2007 00:00:00, 11.5,142.7,  4.1, -6.5, 16.860, 27.56,  0.0,  0.0,  0.028, 222.14,  0.031, 187.35,  0.010, 216.87,  0.046, 139.40,  0.056, 201.04,  0.050, 203.50,  0.013, 208.61,  0.037, 143.75,  0.023, 270.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/4/2007 01:00:00, 11.5,142.7,  4.1, -6.5, 16.831, 27.53,  0.0,  0.0,  0.082, 270.00,  0.061, 256.65,  0.046, 218.85,  0.023, 232.13,  0.053, 234.21,  0.052, 210.02,  0.038, 175.49,  0.019, 137.12,  0.022, 201.80,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/4/2007 02:00:00, 11.5,142.8,  4.1, -6.6, 16.796, 27.54,  0.0,  0.0,  0.037, 260.79,  0.016, 180.00,  0.029, 255.96,  0.058, 246.54,  0.037, 270.00,  0.038, 193.67,  0.022, 185.19,  0.033, 195.71,  0.015,   0.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/4/2007 03:00:00, 11.5,142.7,  4.1, -6.6, 16.757, 27.54,  0.0,  0.0,  0.056, 266.93,  0.038, 222.88,  0.032, 275.36,  0.062, 226.30,  0.077, 238.78,  0.052, 236.00,  0.080, 217.87,  0.054, 206.57,  0.084, 198.65,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/4/2007 04:00:00, 11.5,142.7,  4.1, -6.5, 16.716, 27.54,  0.0,  0.0,  0.068, 272.53,  0.031, 230.19,  0.033, 291.16,  0.021, 253.30,  0.054, 233.34,  0.054, 215.17,  0.081, 208.78,  0.018, 183.18,  0.006, 225.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/4/2007 05:00:00, 11.5,142.7,  4.1, -6.5, 16.685, 27.53,  0.0,  0.0,  0.006, 270.00,  0.059, 275.81,  0.037, 247.62,  0.063, 234.04,  0.064, 209.74,  0.070, 185.71,  0.077, 208.91,  0.044, 190.54,  0.011,  45.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/4/2007 06:00:00, 11.5,142.6,  4.1, -6.5, 16.664, 27.52,  0.0,  0.0,  0.046, 281.31,  0.082, 229.47,  0.058, 232.73,  0.030, 258.31,  0.055, 196.80,  0.091, 216.49,  0.068, 238.17,  0.061, 255.74,  0.033, 232.43,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/4/2007 07:00:00, 11.5,142.7,  4.1, -6.5, 16.650, 27.51,  0.0,  0.0,  0.039, 209.20,  0.032, 241.82,  0.048, 204.44,  0.065, 235.58,  0.049, 235.01,  0.046, 192.53,  0.056, 194.53,  0.024, 180.00,  0.023,  50.19,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/4/2007 08:00:00, 11.5,142.7,  4.1, -6.5, 16.631, 27.51,  0.0,  0.0,  0.058, 313.60,  0.008,   0.00,  0.026, 242.45,  0.040, 293.39,  0.009, 276.34,  0.040, 230.01,  0.032, 291.80,  0.016, 304.70,  0.094, 358.78,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/4/2007 09:00:00, 11.5,142.7,  4.1, -6.5, 16.624, 27.53,  0.0,  0.0,  0.045, 292.04,  0.012, 245.56,  0.018, 180.00,  0.025, 260.91,  0.006, 270.00,  0.027, 192.99,  0.071, 290.75,  0.026, 321.34,  0.191, 351.57,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/4/2007 10:00:00, 11.5,142.7,  4.1, -6.5, 16.606, 27.56,  0.0,  0.0,  0.032, 245.85,  0.035, 236.77,  0.031, 279.16,  0.038, 262.50,  0.006,  45.00,  0.023, 113.20,  0.031, 159.23,  0.020, 302.91,  0.188, 355.72,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/4/2007 11:00:00, 11.5,142.7,  4.1, -6.5, 16.585, 27.58,  0.0,  0.0,  0.032,  12.72,  0.041, 136.97,  0.011, 303.69,  0.030, 248.55,  0.012, 194.04,  0.009,  83.66,  0.019, 348.11,  0.013, 331.39,  0.201,   0.57,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/4/2007 12:00:00, 11.5,142.7,  4.1, -6.5, 16.557, 27.60,  0.0,  0.0,  0.054, 147.20,  0.038, 127.48,  0.049, 120.76,  0.023, 102.80,  0.031,  58.39,  0.024,  87.61,  0.011,  33.69,  0.045, 299.43,  0.139,  13.34,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/4/2007 13:00:00, 11.5,142.7,  4.1, -6.5, 16.541, 27.60,  0.0,  0.0,  0.019, 143.75,  0.028, 196.50,  0.007, 135.00,  0.021, 223.03,  0.020, 278.53,  0.017, 118.07,  0.063, 135.64,  0.049, 171.87,  0.060, 318.37,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/4/2007 14:00:00, 11.5,142.7,  4.1, -6.5, 16.529, 27.62,  0.0,  0.0,  0.042, 210.26,  0.044, 214.78,  0.045, 207.70,  0.052, 181.10,  0.027, 162.90,  0.008, 345.96,  0.069,  74.96,  0.025,  56.31,  0.113, 349.29,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/4/2007 15:00:00, 11.5,142.7,  4.1, -6.5, 16.531, 27.65,  0.0,  0.0,  0.013,  32.47,  0.086, 279.35,  0.057, 310.71,  0.004, 243.43,  0.014,  12.09,  0.052,   0.00,  0.037, 325.01,  0.024, 321.71,  0.081,  15.07,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/4/2007 16:00:00, 11.5,142.7,  4.1, -6.6, 16.543, 27.66,  0.0,  0.0,  0.016,  79.38,  0.036, 260.27,  0.039, 267.06,  0.038, 259.29,  0.026, 254.36,  0.060, 186.65,  0.031, 155.10,  0.021,   5.44,  0.125,  13.37,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/4/2007 17:00:00, 11.5,142.7,  4.1, -6.5, 16.572, 27.67,  0.0,  0.0,  0.043, 253.69,  0.007, 254.05,  0.029, 183.95,  0.034, 261.63,  0.038, 219.61,  0.049, 212.38,  0.042, 206.57,  0.025, 153.43,  0.058,  43.60,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/4/2007 18:00:00, 11.5,142.7,  4.1, -6.5, 16.624, 27.67,  0.0,  0.0,  0.027,  45.00,  0.062, 217.79,  0.034, 197.35,  0.038, 273.01,  0.043, 215.54,  0.085, 216.87,  0.072, 228.96,  0.024, 250.82,  0.055,  13.78,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/4/2007 19:00:00, 11.5,142.7,  4.1, -6.5, 16.677, 27.68,  0.0,  0.0,  0.035,   1.64,  0.005, 233.13,  0.023, 105.26,  0.035, 246.37,  0.076, 190.57,  0.063, 164.43,  0.067, 204.66,  0.091, 188.84,  0.047, 207.65,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/4/2007 20:00:00, 11.5,142.7,  4.1, -6.5, 16.742, 27.70,  0.0,  0.0,  0.026, 147.53,  0.008, 135.00,  0.051, 270.00,  0.013, 206.57,  0.031, 215.75,  0.055, 229.40,  0.015, 241.70,  0.037, 249.62,  0.035,  61.26,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
