DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(2.5m),Dir#1(2.5m),Speed#2(4.5m),Dir#2(4.5m),Speed#3(6.5m),Dir#3(6.5m),Speed#4(8.5m),Dir#4(8.5m),Speed#5(10.5m),Dir#5(10.5m),Speed#6(12.5m),Dir#6(12.5m),Speed#7(14.5m),Dir#7(14.5m),Speed#8(16.5m),Dir#8(16.5m),Speed#9(18.5m),Dir#9(18.5m),Speed#10(20.5m),Dir#10(20.5m),Speed#11(22.5m),Dir#11(22.5m),Speed#12(24.5m),Dir#12(24.5m),Speed#13(26.5m),Dir#13(26.5m),Speed#14(28.5m),Dir#14(28.5m),Speed#15(30.5m),Dir#15(30.5m)
5/30/2016 13:00,11.8,217.2,7.1,9.6,19.668,28.16,0,0,0.111,333.2,0.079,323.71,0.079,338.6,0.061,352.41,0.085,4.71,0.092,5.59,0.09,349.07,0.257,349.7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/30/2016 14:00,11.8,217.2,7.1,9.6,19.647,28.2,0,0,0.057,46.43,0.021,267.27,0.03,340.35,0.021,349.22,0.028,304.82,0.053,52.7,0.096,35.68,0.277,14.44,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/30/2016 15:00,11.8,217.2,7.1,9.6,19.651,28.27,0,0,0.051,75.14,0.012,59.04,0.017,100.01,0.033,10.62,0.054,335.82,0.048,40.73,0.121,344.12,0.282,9.6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/30/2016 16:00,11.8,217.2,7.1,9.6,19.663,28.28,0,0,0.095,156.41,0.053,208.01,0.023,195.26,0.024,172.87,0.026,128.66,0.002,90,0.075,334.8,0.251,20.74,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/30/2016 17:00,11.8,217.2,7.1,9.6,19.689,28.31,0,0,0.069,112.87,0.062,124.46,0.052,171.09,0.028,127.69,0.022,147.72,0.035,191.63,0.07,323.13,0.238,6.02,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/30/2016 18:00,11.8,217.2,7.1,9.5,19.696,28.34,0,0,0.098,175.91,0.098,196.03,0.064,147.05,0.057,191.11,0.022,146.31,0.025,198.43,0.06,308.21,0.25,356.32,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/30/2016 19:00,11.8,217.2,7.1,9.5,19.713,28.38,0,0,0.097,169.96,0.056,150.26,0.113,193.79,0.083,210.26,0.083,218.66,0.046,242.88,0.123,307.43,0.264,0.43,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/30/2016 20:00,11.8,217.2,7.1,9.5,19.725,28.42,0,0,0.087,186.63,0.062,179.08,0.055,223.53,0.03,180,0.023,109.98,0.028,139.4,0.047,292.71,0.15,316.08,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/30/2016 21:00,11.8,217.2,7.1,9.6,19.712,28.45,0,0,0.024,34.99,0.038,3.01,0.01,336.04,0.039,313.96,0.036,279.73,0.016,345.96,0.08,321.12,0.184,334.96,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/30/2016 22:00,11.8,217.2,7.1,9.6,19.708,28.28,0,0,0.078,319.16,0.024,240.26,0.012,14.04,0.037,281,0.022,305.84,0.03,342.76,0.043,314.06,0.113,332.08,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/30/2016 23:00,11.8,217.2,7.1,9.5,19.703,28.25,0,0,0.032,313.73,0.065,317.49,0.035,351.87,0.028,302.01,0.032,303.69,0.051,349.8,0.07,314.42,0.122,333.65,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/31/2016 0:00,11.8,217.2,7.1,9.6,19.692,28.25,0,0,0.054,306.66,0.046,348.69,0.099,294.49,0.096,317.12,0.114,306.47,0.099,319.09,0.131,318.4,0.228,344.99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/31/2016 1:00,11.8,217.2,7.1,9.6,19.683,28.27,0,0,0.118,334.31,0.059,316.36,0.082,291.54,0.045,15.59,0.052,356.7,0.07,320.19,0.063,337.52,0.158,335.38,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/31/2016 2:00,11.8,217.2,7.1,9.6,19.676,28.27,0,0,0.121,289.78,0.096,312.88,0.064,6.24,0.031,358.15,0.03,352.41,0.034,67.25,0.063,344.43,0.126,339.98,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/31/2016 3:00,11.8,217.2,7.1,9.6,19.68,28.28,0,0,0.023,160.02,0.043,102.09,0.023,107.65,0.034,215.54,0.053,170.18,0.061,165.74,0.022,95.19,0.125,13.37,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/31/2016 4:00,11.8,217.2,7.1,9.5,19.701,28.3,0,0,0.082,215.62,0.095,179.4,0.068,150.05,0.017,210.96,0.033,229.97,0.04,177.14,0.03,57.38,0.122,348.69,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/31/2016 5:00,11.8,217.2,7.1,9.6,19.719,28.27,0,0,0.143,153.43,0.112,147.72,0.091,151.74,0.102,197.72,0.092,182.49,0.135,200.85,0.09,220.95,0.067,324.16,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/31/2016 6:00,11.8,217.2,7.1,9.5,19.751,28.26,0,0,0.085,138.81,0.099,188.13,0.117,169.17,0.08,170.66,0.087,181.32,0.112,184.59,0.101,237.57,0.122,346.76,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/31/2016 7:00,11.8,217.2,7.1,9.5,19.766,28.26,0,0,0.096,198.25,0.114,174.44,0.086,184.65,0.09,192.8,0.091,183.77,0.08,194.56,0.053,214.29,0.09,321.74,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/31/2016 8:00,11.8,217.2,7.1,9.6,19.773,28.21,0,0,0.062,236.82,0.049,197.7,0.087,157.58,0.098,179.42,0.134,180.86,0.104,208.04,0.061,209.51,0.089,335.45,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/31/2016 9:00,11.8,217.2,7.1,9.6,19.763,28.16,0,0,0.043,209.58,0.047,168.93,0.037,220.6,0.032,196.19,0.063,180.91,0.096,186.6,0.057,289.38,0.099,316.64,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/31/2016 10:00,11.8,217.2,7.1,9.6,19.734,28.08,0,0,0.055,257.47,0.056,233.75,0.028,214.82,0.036,160.56,0.105,190.45,0.109,169.41,0.038,245.43,0.016,37.57,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/31/2016 11:00,11.8,217.2,7.1,9.6,19.718,28.09,0,0,0.059,314.31,0.043,50.71,0.042,8.13,0.016,86.42,0.043,59.26,0.041,29.05,0.064,346.4,0.212,353.78,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/31/2016 12:00,11.8,217.2,7.1,9.6,19.66,28.09,0,0,0.093,252.54,0.043,358.67,0.051,292.01,0.009,263.66,0.038,10.71,0.021,337.17,0.048,340.43,0.205,334.56,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/31/2016 13:00,11.8,217.2,7.1,9.6,19.629,28.21,0,0,0.123,7.01,0.112,328.86,0.084,344.15,0.115,318.53,0.089,323.26,0.109,321.34,0.129,327.67,0.24,347.76,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/31/2016 14:00,11.8,217.2,7.1,9.6,19.606,28.2,0,0,0.04,20.73,0.071,5.63,0.078,4.4,0.069,347.38,0.071,340.29,0.066,357.4,0.106,346.88,0.255,4.28,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/31/2016 15:00,11.8,217.2,7.1,9.6,19.599,28.2,0,0,0.042,189.69,0.042,125.22,0.005,180,0.032,95.36,0.03,72.76,0.043,331.07,0.098,322.07,0.174,335.94,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/31/2016 16:00,11.8,217.2,7.1,9.6,19.612,28.23,0,0,0.057,184.01,0.072,151.65,0.07,146.08,0.053,161.22,0.04,133.99,0.021,205.35,0.05,272.29,0.11,356.36,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/31/2016 17:00,11.8,217.2,7.1,9.5,19.643,28.26,0,0,0.037,202.38,0.115,180,0.104,131.5,0.08,167.01,0.044,155.77,0.076,228.74,0.044,262.23,0.155,344.61,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/31/2016 18:00,11.8,217.2,7.1,9.5,19.666,28.29,0,0,0.094,160.8,0.037,101,0.053,131.19,0.073,170.54,0.092,195.09,0.084,209.91,0.08,253.37,0.119,358.56,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/31/2016 19:00,11.8,217.2,7.1,9.5,19.705,28.32,0,0,0.123,155.94,0.096,160.63,0.07,152.7,0.073,174.52,0.065,157.38,0.064,198.15,0.044,304.78,0.143,339.54,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/31/2016 20:00,11.8,217.2,7.1,9.5,19.746,28.35,0,0,0.094,166.41,0.087,164.05,0.042,188.13,0.049,194.32,0.039,235.49,0.032,257.28,0.044,346.91,0.117,335.19,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/31/2016 21:00,11.8,217.2,7.1,9.5,19.762,28.38,0,0,0.075,170.04,0.08,181.43,0.034,132.61,0.066,233.65,0.013,251.57,0.017,336.37,0.039,330.8,0.072,329.17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/31/2016 22:00,11.8,217.2,7.1,9.5,19.765,28.39,0,0,0.025,101.77,0.054,4.24,0.014,326.31,0.009,90,0.021,64.65,0.037,325.01,0.061,304.99,0.117,315.35,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/31/2016 23:00,11.8,217.2,7.1,9.6,19.769,28.34,0,0,0.042,27.18,0.046,301.61,0.029,270,0.037,300.7,0.072,296.57,0.043,320.71,0.052,338.4,0.145,335.2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/1/2016 0:00,11.8,217.2,7.1,9.5,19.763,28.33,0,0,0.059,280.74,0.051,313.41,0.067,312.56,0.086,325.39,0.071,326.53,0.062,271.85,0.038,6.01,0.142,332.35,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/1/2016 1:00,11.8,217.2,7.1,9.5,19.732,28.29,0,0,0.096,319.21,0.06,309.56,0.056,321.5,0.079,341.57,0.068,358.32,0.062,322.21,0.071,313.85,0.153,345.96,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/1/2016 2:00,11.8,217.2,7.1,9.6,19.702,28.29,0,0,0.077,17.49,0.064,313.11,0.057,32.86,0.029,49.18,0.026,2.2,0.057,32.01,0.068,359.16,0.139,2.06,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/1/2016 3:00,11.8,217.2,7.1,9.6,19.712,28.28,0,0,0.026,20.56,0.039,36.57,0.066,359.13,0.099,4.62,0.123,16.97,0.095,15.2,0.108,46.87,0.142,23.3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/1/2016 4:00,11.8,217.2,7.1,9.5,19.69,28.28,0,0,0.06,56.58,0.059,123.15,0.01,168.69,0.037,252.55,0.002,333.43,0.021,299.05,0.028,270,0.178,330.69,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/1/2016 5:00,11.8,217.2,7.1,9.5,19.704,28.22,0,0,0.074,172.97,0.038,205.2,0.084,155.27,0.059,173.23,0.057,166.93,0.057,174.99,0.013,131.99,0.065,6.15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/1/2016 6:00,11.8,217.2,7.1,9.5,19.718,28.24,0,0,0.043,167.91,0.084,148.57,0.06,139.71,0.035,190.01,0.025,170.91,0.057,151.63,0.038,167.8,0.063,26.57,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/1/2016 7:00,11.8,217.2,7.1,9.5,19.732,28.24,0,0,0.102,158.2,0.075,175.43,0.07,165.96,0.063,189.16,0.081,148.07,0.108,178.41,0.062,272.77,0.091,316.33,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/1/2016 8:00,11.8,217.2,7.1,9.5,19.763,28.19,0,0,0.071,219.29,0.091,227.68,0.089,184.5,0.094,183.04,0.096,162.5,0.071,193.06,0.038,215.36,0.085,319.76,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/1/2016 9:00,11.8,217.2,7.1,9.6,19.766,28.17,0,0,0.067,202.75,0.073,221.11,0.09,202.86,0.074,180,0.071,180,0.104,206.32,0.052,229.64,0.039,271.47,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/1/2016 10:00,11.8,217.2,7.1,9.6,19.754,28.16,0,0,0.118,247.12,0.103,243.43,0.067,226.81,0.051,217.78,0.07,170.94,0.069,180,0.062,188.39,0.037,279.21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/1/2016 11:00,11.8,217.2,7.1,9.5,19.718,28.15,0,0,0.074,273.09,0.028,248.96,0.033,195.71,0.022,223.15,0.038,232.52,0.071,228.43,0.039,185.86,0.094,354.53,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/1/2016 12:00,11.8,217.2,7.1,9.6,19.698,28.13,0,0,0.065,269.12,0.02,90,0.023,39.81,0.031,191.31,0.027,123.11,0.054,275.29,0.053,2.16,0.183,358.75,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/1/2016 13:00,11.8,217.2,7.1,9.6,19.656,28.15,0,0,0.017,346.76,0.046,347.47,0.024,335.56,0.047,271.22,0.041,274.18,0.014,320.71,0.042,317.91,0.313,340.81,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/1/2016 14:00,11.8,217.2,7.1,9.5,19.618,28.12,0,0,0.024,357.61,0.066,1.74,0.028,332.53,0.045,326.66,0.067,355.73,0.089,332.57,0.097,343.24,0.308,346.28,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/1/2016 15:00,11.8,217.2,7.1,9.5,19.619,28.14,0,0,0.092,308.85,0.067,324.66,0.081,353.58,0.056,0,0.073,12.7,0.054,352.61,0.096,1.79,0.202,342.46,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/1/2016 16:00,11.8,217.2,7.1,9.5,19.603,28.15,0,0,0.053,52.7,0.047,42.44,0.064,46.89,0.035,42.71,0.056,14.53,0.064,355.53,0.103,354.45,0.204,336.95,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/1/2016 17:00,11.8,217.2,7.1,9.5,19.626,28.15,0,0,0.041,122.15,0.05,144.73,0.056,156.67,0.07,137.89,0.083,136.47,0.04,156.61,0.038,302.01,0.155,358.52,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/1/2016 18:00,11.8,217.2,7.1,9.5,19.677,28.18,0,0,0.068,174.96,0.103,172.74,0.074,152.74,0.091,134.56,0.04,101.59,0.042,166.29,0.02,300.47,0.122,340.38,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/1/2016 19:00,11.8,217.2,7.1,9.5,19.723,28.2,0,0,0.132,180.43,0.119,163.39,0.1,139.46,0.129,159.03,0.098,174.11,0.114,186.06,0.08,218.44,0.117,336.29,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/1/2016 20:00,11.8,217.2,7.1,9.5,19.764,28.22,0,0,0.056,201.99,0.128,175.09,0.063,158.7,0.064,197.3,0.074,188.57,0.085,173.21,0.073,262.87,0.108,347.76,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/1/2016 21:00,11.8,217.2,7.1,9.5,19.799,28.24,0,0,0.078,149.8,0.091,182.52,0.119,185.81,0.113,185.61,0.112,197.63,0.052,164.36,0.07,309.81,0.232,342.66,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/1/2016 22:00,11.8,217.2,7.1,9.6,19.834,28.26,0,0,0.076,205.56,0.09,206.28,0.093,181.23,0.085,180,0.084,195.85,0.12,175.24,0.073,218.9,0.063,305.96,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/1/2016 23:00,11.8,217.2,7.1,9.6,19.83,28.27,0,0,0.071,220.43,0.089,216.74,0.065,196.19,0.05,219.37,0.051,155.92,0.035,181.64,0.017,212.74,0.148,307.02,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/2/2016 0:00,11.8,217.2,7.1,9.5,19.809,28.25,0,0,0.074,290.65,0.121,312.66,0.074,308.42,0.044,334.59,0.05,304.33,0.039,325.49,0.067,303.45,0.081,317.01,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/2/2016 1:00,11.8,217.2,7.1,9.5,19.781,28.21,0,0,0.085,295.67,0.05,276.84,0.065,0,0.07,0.82,0.08,331.5,0.051,4.48,0.052,44.22,0.044,313.15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/2/2016 2:00,11.8,217.2,7.1,9.5,19.781,28.2,0,0,0.076,270,0.06,310.91,0.01,264.29,0.024,92.39,0.009,26.57,0.041,254.25,0.089,313.18,0.146,333.61,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/2/2016 3:00,11.8,217.2,7.1,9.6,19.742,28.2,0,0,0.06,302.11,0.077,319.24,0.06,314.33,0.039,345.26,0.059,333.87,0.077,342.73,0.077,7.5,0.188,353.9,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/2/2016 4:00,11.8,217.2,7.1,9.5,19.725,28.21,0,0,0.042,316.91,0.027,347.01,0.063,357.27,0.056,336.67,0.033,334.98,0.06,0,0.139,342.35,0.38,345.67,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/2/2016 5:00,11.8,217.2,7.1,9.5,19.699,28.2,0,0,0.044,176.1,0.032,110.14,0.054,110.43,0.027,145.71,0.078,217.16,0.051,173.29,0.016,227.49,0.116,347.52,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/2/2016 6:00,11.8,217.2,7.1,9.5,19.701,28.15,0,0,0.073,198.43,0.055,190.49,0.044,177.4,0.068,195.26,0.057,191.11,0.045,185.08,0.006,30.96,0.092,350.64,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/2/2016 7:00,11.8,217.2,7.1,9.5,19.69,28.14,0,0,0.127,180.45,0.128,165.53,0.113,153.66,0.126,182.73,0.113,204.07,0.113,198.6,0.078,208.2,0.087,330.5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/2/2016 8:00,11.8,217.2,7.1,9.5,19.695,28.13,0,0,0.121,176.69,0.126,170.84,0.102,164.6,0.11,157.62,0.127,174.11,0.124,173.05,0.053,204.62,0.06,291.45,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/2/2016 9:00,11.8,217.2,7.1,9.5,19.721,28.14,0,0,0.108,241.77,0.098,226.24,0.131,236.55,0.099,233.25,0.136,206.57,0.118,187.31,0.044,233.39,0.043,270,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/2/2016 10:00,11.8,217.2,7.1,9.5,19.728,28.1,0,0,0.08,198.21,0.067,201.96,0.118,183.88,0.116,203.26,0.13,206.57,0.124,180.46,0.047,204.94,0.066,294.23,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/2/2016 11:00,11.8,217.2,7.1,9.5,19.715,28.07,0,0,0.141,188.59,0.097,234.67,0.049,219.21,0.025,211.76,0.047,194.93,0.058,162.82,0.045,223.21,0.121,325.12,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/2/2016 12:00,11.8,217.2,7.1,9.5,19.699,28.04,0,0,0.008,23.2,0.028,255.47,0.047,44.14,0.085,75.64,0.05,93.43,0.021,52.59,0.018,353.66,0.198,345.4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/2/2016 13:00,11.8,217.2,7.1,9.5,19.654,28.05,0,0,0.031,39.81,0.017,252.65,0.027,171.57,0.037,128.42,0.034,185.04,0.061,123.69,0.077,145.07,0.103,4.99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/2/2016 14:00,11.8,217.2,7.1,9.5,19.608,28.13,0,0,0.043,347.91,0.033,317.49,0.055,312.06,0.075,338.91,0.089,345.65,0.056,357.95,0.077,348.84,0.206,336.29,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/2/2016 15:00,11.8,217.2,7.1,9.6,19.586,28.16,0,0,0.101,352.03,0.094,325.8,0.098,334.49,0.108,339.38,0.11,334.6,0.134,337.64,0.173,349.01,0.329,358.61,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/2/2016 16:00,11.8,217.2,7.1,9.5,19.573,28.14,0,0,0.039,291.25,0.045,333.43,0.074,18.19,0.062,352.53,0.045,335.14,0.096,352.21,0.156,12.61,0.3,348.09,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/2/2016 17:00,11.8,217.2,7.1,9.6,19.593,28.11,0,0,0.095,43.73,0.012,335.56,0.034,15.26,0.029,354.09,0.055,320.86,0.062,318.29,0.109,351.05,0.217,355.5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/2/2016 18:00,11.8,217.2,7.1,9.5,19.62,28.11,0,0,0.036,105.95,0.034,193.63,0.047,318.47,0.047,271.22,0.014,278.13,0.031,308.37,0.097,332.38,0.203,352.07,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/2/2016 19:00,11.8,217.2,7.1,9.5,19.688,28.16,0,0,0.054,167.24,0.086,179.33,0.074,175.36,0.054,147.2,0.089,172.23,0.049,196.59,0.072,293.72,0.195,17.04,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/2/2016 20:00,11.8,217.2,7.1,9.5,19.738,28.18,0,0,0.108,161.57,0.114,151.63,0.106,175.68,0.055,174.81,0.09,171.69,0.083,173.05,0.049,200.28,0.128,310.26,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/2/2016 21:00,11.8,217.2,7.1,9.5,19.777,28.19,0,0,0.09,149.15,0.116,182.47,0.118,187.31,0.1,166.66,0.131,157.55,0.157,206.4,0.087,233.39,0.098,296.04,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/2/2016 22:00,11.8,217.2,7.1,9.5,19.845,28.21,0,0,0.129,174.2,0.165,164.53,0.148,182.71,0.086,169.99,0.092,183.73,0.132,185.67,0.102,215.86,0.089,277.77,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/2/2016 23:00,11.8,217.2,7.1,9.5,19.876,28.22,0,0,0.133,160.75,0.077,202.91,0.119,181.93,0.144,182.39,0.088,169.58,0.093,200.19,0.038,198.43,0.068,297.32,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/3/2016 0:00,11.8,217.2,7.1,9.5,19.859,28.23,0,0,0.094,241.24,0.107,216.66,0.113,205.2,0.08,196.63,0.067,186.81,0.066,233.65,0.051,294.54,0.084,318.88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/3/2016 1:00,11.8,217.2,7.1,9.5,19.847,28.23,0,0,0.041,344.25,0.034,42.61,0.04,55.12,0.037,344.48,0.013,311.99,0.04,156.61,0.058,270.99,0.011,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/3/2016 2:00,11.8,217.2,7.1,9.5,19.833,28.18,0,0,0.116,299.44,0.081,312.99,0.058,329.89,0.017,96.71,0.02,156.04,0.062,135.66,0.058,123.69,0.051,340.5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/3/2016 3:00,11.8,217.2,7.1,9.6,19.803,28.16,0,0,0.099,310.48,0.044,358.7,0.068,350.68,0.049,252.3,0.024,231.71,0.09,331.44,0.103,330.19,0.033,317.49,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/3/2016 4:00,11.8,217.2,7.1,9.5,19.742,28.14,0,0,0.076,355.49,0.062,23.68,0.038,341.57,0.01,306.87,0.031,196.7,0.013,218.66,0.06,289.33,0.105,347.29,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/3/2016 5:00,11.8,217.2,7.1,9.5,19.727,28.15,0,0,0.041,226.97,0.05,178.85,0.143,183.6,0.144,180.8,0.168,183.75,0.219,172.39,0.179,187.36,0.144,184.37,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/3/2016 6:00,11.8,217.2,7.1,9.5,19.692,28.14,0,0,0.039,205.91,0.066,208.89,0.127,166.84,0.145,172.87,0.211,174.56,0.231,180,0.169,218.98,0.215,177.6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/3/2016 7:00,11.8,217.2,7.1,9.5,19.689,28.16,0,0,0.069,167.38,0.053,142.7,0.052,148.47,0.076,161.57,0.086,150.75,0.12,179.05,0.094,181.83,0.103,187.26,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/3/2016 8:00,11.8,217.2,7.1,9.5,19.69,28.16,0,0,0.123,127.71,0.1,146.47,0.078,150.16,0.084,160.48,0.104,159.83,0.108,174.13,0.048,195.78,0.04,303.69,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/3/2016 9:00,11.8,217.2,7.1,9.5,19.7,28.18,0,0,0.093,170.74,0.121,159.78,0.118,180.49,0.098,181.17,0.097,227.92,0.111,213.26,0.071,232.48,0.055,178.96,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/3/2016 10:00,11.8,217.2,7.1,9.5,19.708,28.14,0,0,0.099,195.15,0.136,188.43,0.133,189.96,0.152,204.88,0.156,196.81,0.168,190.3,0.102,221.03,0.006,141.34,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
