DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(2.5m),Dir#1(2.5m),Speed#2(4.5m),Dir#2(4.5m),Speed#3(6.5m),Dir#3(6.5m),Speed#4(8.5m),Dir#4(8.5m),Speed#5(10.5m),Dir#5(10.5m),Speed#6(12.5m),Dir#6(12.5m),Speed#7(14.5m),Dir#7(14.5m),Speed#8(16.5m),Dir#8(16.5m),Speed#9(18.5m),Dir#9(18.5m),Speed#10(20.5m),Dir#10(20.5m),Speed#11(22.5m),Dir#11(22.5m),Speed#12(24.5m),Dir#12(24.5m),Speed#13(26.5m),Dir#13(26.5m),Speed#14(28.5m),Dir#14(28.5m),Speed#15(30.5m),Dir#15(30.5m),
1/16/2016 10:00:00, 11.8,114.2,-11.7,  0.4, 20.134, 26.80,  0.0,  0.0,  0.078, 109.36,  0.024, 245.56,  0.021, 190.78,  0.044, 112.52,  0.067, 137.44,  0.076, 125.36,  0.153,  98.66,  0.231,  99.95,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/16/2016 11:00:00, 11.8,114.2,-11.7,  0.4, 20.122, 26.80,  0.0,  0.0,  0.116,  68.29,  0.084,  44.52,  0.097,  88.23,  0.103,  90.56,  0.107, 126.66,  0.105, 146.31,  0.095, 135.86,  0.175, 127.79,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/16/2016 12:00:00, 11.8,114.2,-11.7,  0.4, 20.114, 26.90,  0.0,  0.0,  0.092,  49.40,  0.081,  80.77,  0.079,  87.10,  0.084,  89.32,  0.085, 106.31,  0.058, 128.66,  0.082, 140.91,  0.192,  94.19,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/16/2016 13:00:00, 11.8,114.2,-11.7,  0.4, 20.147, 26.80,  0.0,  0.0,  0.059,  54.69,  0.043, 108.85,  0.016, 137.49,  0.028, 112.93,  0.002, 270.00,  0.037,  59.30,  0.093,  96.82,  0.208,  96.07,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/16/2016 14:00:00, 11.8,114.2,-11.7,  0.4, 20.156, 26.87,  0.0,  0.0,  0.016, 315.00,  0.039,  17.97,  0.019,  51.34,  0.037, 350.79,  0.050, 297.60,  0.054, 270.00,  0.034, 180.00,  0.055, 113.75,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/16/2016 15:00:00, 11.8,114.2,-11.7,  0.4, 20.178, 26.95,  0.0,  0.0,  0.131, 325.58,  0.120, 302.11,  0.122, 294.68,  0.095, 291.69,  0.111, 307.28,  0.070, 291.80,  0.057, 267.99,  0.042,  43.09,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/16/2016 16:00:00, 11.8,114.2,-11.7,  0.4, 20.181, 27.00,  0.0,  0.0,  0.101, 296.57,  0.072, 316.12,  0.052, 320.48,  0.129, 308.73,  0.091, 303.34,  0.062, 307.79,  0.024,  45.00,  0.112,  34.40,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/16/2016 17:00:00, 11.8,114.2,-11.7,  0.4, 20.175, 27.02,  0.0,  0.0,  0.071, 280.52,  0.055, 279.46,  0.102, 280.76,  0.067, 348.86,  0.017, 346.76,  0.061, 338.03,  0.109,  49.86,  0.171,  96.38,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/16/2016 18:00:00, 11.8,114.2,-11.7,  0.4, 20.158, 27.04,  0.0,  0.0,  0.062, 324.25,  0.105, 316.15,  0.102, 318.18,  0.101, 330.40,  0.073, 344.81,  0.033,   5.19,  0.036,  96.34,  0.161, 116.09,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/16/2016 19:00:00, 11.8,114.1,-11.7,  0.4, 20.136, 27.05,  0.0,  0.0,  0.029, 292.17,  0.068, 272.53,  0.010, 191.31,  0.031,  59.35,  0.039,  16.56,  0.083,  66.53,  0.124,  80.69,  0.135,  98.49,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/16/2016 20:00:00, 11.8,114.1,-11.7,  0.4, 20.114, 27.06,  0.0,  0.0,  0.067, 313.19,  0.034, 305.54,  0.072,  18.69,  0.048, 145.98,  0.073,  85.30,  0.040,  79.82,  0.078,  75.96,  0.159, 121.89,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/16/2016 21:00:00, 11.8,114.2,-11.7,  0.4, 20.095, 27.06,  0.0,  0.0,  0.050, 331.39,  0.045, 333.43,  0.063, 243.43,  0.023, 164.74,  0.039, 125.71,  0.062,  97.47,  0.053,  60.52,  0.104,  94.40,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/16/2016 22:00:00, 11.8,114.2,-11.7,  0.4, 20.054, 27.06,  0.0,  0.0,  0.049, 109.18,  0.046,  87.51,  0.056, 127.07,  0.060, 132.98,  0.043,  48.81,  0.061,  69.78,  0.097,  91.77,  0.096, 133.32,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
